timestamp,P2
24:05.1,4.8
29:04.4,4.87
34:03.6,3.65
39:03.0,5.37
44:02.3,4.3
49:01.6,6.37
54:00.8,10.7
59:00.1,6.47
03:59.5,6.12
08:58.8,6.4
13:58.0,4.6
18:57.4,3.92
23:56.6,6.22
28:57.9,4.62
33:57.1,3.87
38:56.6,4.2
43:56.6,5.4
48:56.2,5.07
53:55.5,4.9
58:55.7,5.05
03:55.1,5.53
08:54.4,5.18
13:53.8,5.3
18:53.1,7.03
23:53.4,4.87
28:52.7,6.12
33:51.9,5.53
38:51.2,6.95
43:52.2,8.52
48:52.1,5.1
53:53.5,6.03
58:51.2,9.38
03:49.0,9.52
08:48.4,9.75
13:47.7,10.4
18:47.2,8.98
23:46.7,9.4
28:46.0,12.52
33:45.4,19.52
38:46.3,12.3
43:45.6,12.52
48:44.8,16.52
53:44.1,19.35
58:48.7,18.17
03:48.1,18.23
08:47.3,17.05
13:46.6,17.75
18:45.2,9.52
23:44.6,18.67
28:43.9,23.2
33:43.1,14.38
38:42.3,16.58
43:41.6,9.45
48:41.0,8.25
53:41.0,9.75
58:40.7,11.18
03:40.7,5.95
08:41.6,6.93
13:41.9,10.63
18:41.3,7.15
23:40.8,14.57
28:40.1,6.93
33:39.6,6.6
38:38.9,6.9
43:40.8,7.45
48:41.1,7.25
53:41.4,10.93
58:41.1,13.13
03:39.2,16
08:38.5,8.4
13:37.8,16.08
18:37.1,17.3
23:37.8,12.55
28:35.6,20.45
33:35.6,18.4
38:35.1,9.6
43:32.8,13.65
48:33.8,9.27
59:17.5,9.2
04:23.8,11.45
09:23.2,8.4
14:24.7,12.25
19:31.3,12.57
24:30.6,10.75
29:29.8,8.23
34:31.4,7.93
39:31.7,6.85
44:31.4,7.72
49:30.7,5.9
54:29.2,5.35
59:28.4,5.3
04:26.9,5.32
09:26.3,5.4
14:25.5,5.68
19:26.0,5.7
24:26.6,6.05
29:29.4,6.3
34:28.7,6.32
39:28.0,8.48
44:31.2,8.15
49:31.5,7.8
54:30.8,7
59:30.0,7.65
04:29.5,6.82
09:28.8,5.97
14:28.1,6.57
19:26.7,5.37
24:26.0,6.97
29:26.1,5.05
34:24.9,5.3
39:24.8,5.35
44:24.3,5.55
49:24.0,5.97
54:23.8,5.25
59:23.0,5.87
04:22.3,5.2
09:21.5,5.12
14:21.0,5.6
19:20.2,5.65
24:19.5,6.2
29:19.0,5.55
34:18.2,6.05
39:17.5,6.37
44:16.8,8.25
49:16.0,7.45
54:15.4,6.28
59:14.7,5.2
04:14.2,5.62
09:13.5,4.8
14:13.8,3.42
19:13.1,3.83
24:12.3,4.1
29:11.6,3.87
34:10.4,5.97
39:10.7,7.72
44:10.1,7.8
49:09.3,6.85
54:09.6,5.57
59:08.9,5.6
04:08.2,5.07
09:06.9,5.25
14:06.3,5.85
19:06.0,6.8
24:05.4,8.75
29:04.7,7.22
34:05.0,6.7
39:04.4,4.7
44:03.7,5.18
49:05.4,4.55
54:05.7,4.8
59:05.0,3.85
04:04.6,3.55
09:04.1,3.7
14:03.4,4.53
19:02.9,4.55
24:02.1,4.27
29:01.6,3.4
34:01.1,2.92
39:00.5,3.35
44:00.1,3.58
49:00.4,3.97
53:59.8,3.1
59:00.2,2.93
03:59.6,3.6
08:58.9,3.9
13:58.2,4.05
18:58.8,4.7
23:58.3,4.7
28:57.6,4.57
33:57.0,4.78
38:56.5,4.5
43:55.8,4.12
48:55.1,4.9
53:54.9,4.4
58:54.3,4.35
03:54.6,4.65
08:53.8,5.03
13:53.1,4.68
18:51.7,5.15
26:35.4,6.15
34:26.6,6.45
39:27.6,6.22
44:29.3,7.82
49:28.4,8.82
54:29.2,7
59:29.4,6.28
04:29.0,5.8
09:29.6,6.25
14:29.1,5.22
19:32.7,6.2
24:33.0,5.07
29:32.5,5.4
34:32.6,6.97
39:32.1,6.4
44:33.2,8.6
49:32.5,9.93
54:31.8,9.02
59:32.1,8.85
04:31.6,8.77
09:30.9,8.85
14:30.5,7.95
19:29.9,9.45
24:30.1,8.5
29:29.4,8.3
34:29.6,11.4
39:29.1,10.1
44:28.1,9.77
49:27.8,9.45
54:27.8,10.3
59:28.4,12.48
04:29.2,18.92
09:28.9,16.42
14:28.3,14.32
19:27.5,11.63
24:28.8,11.3
29:29.3,15.02
34:28.7,9.6
39:28.2,10.63
44:27.6,9.15
49:26.9,9.18
54:25.9,8.65
59:26.1,8.7
04:25.5,8.65
09:25.9,7.78
14:32.2,11.73
22:21.9,10.13
27:21.4,10.38
32:21.9,10.48
37:23.8,10.25
42:24.2,9.52
47:24.9,7.72
52:26.5,7.43
57:25.8,8.15
02:26.1,4.22
07:25.9,4.85
12:26.1,10.18
17:37.0,7.78
22:50.1,17.45
28:02.4,5.18
33:01.7,9.65
40:55.7,8.73
45:55.4,10.38
50:58.1,18.15
55:58.0,8.05
01:06.0,6.15
09:10.1,11.65
14:10.6,4.97
19:12.4,5.43
24:12.7,6.6
29:18.2,6.35
34:28.5,6.87
39:28.3,5.3
44:28.0,4.95
49:29.1,3.8
54:30.8,4.7
59:31.3,4.43
04:31.7,4.03
12:32.3,5.6
20:17.2,4.47
25:28.2,5.3
33:29.7,6.65
38:29.6,7
43:29.6,6.87
48:30.1,6.78
56:37.4,6.2
01:36.8,5.78
12:22.5,5.12
17:23.2,5.1
22:25.0,4.65
27:25.9,6.6
32:29.0,5
37:29.4,5.82
42:28.0,5.8
47:28.0,6.1
52:29.1,4.37
57:28.9,4.35
02:28.7,5.62
07:28.6,6.7
12:28.1,13.82
17:33.4,5.15
22:35.2,24.63
27:38.3,16.12
32:48.1,20.23
38:08.1,10.6
43:12.2,10.77
48:20.3,15.93
53:20.1,9.07
01:08.2,5.6
09:28.3,7.28
14:31.6,9.07
25:14.8,7.1
30:16.1,6.3
35:16.8,7.57
40:17.6,6.8
48:13.2,6.9
41:14.4,8.85
46:15.4,8.5
51:16.1,10.68
56:17.6,9.18
01:17.6,6.95
06:18.6,6.32
11:21.2,6.5
16:38.5,7
21:39.1,6.12
29:40.3,6.8
34:41.1,8.45
42:47.8,7.28
47:47.9,7.45
52:49.5,7.65
57:51.7,10.13
02:52.1,7
07:52.0,8.4
12:51.7,7.43
17:51.1,6.78
22:50.7,9.9
30:51.1,10.75
35:51.4,9.15
40:53.7,8.63
52:01.8,10.38
00:28.7,8.6
05:29.4,9.73
10:29.5,8.8
15:28.9,9.55
20:28.4,9.15
25:28.4,9.65
30:27.8,9.02
35:27.2,10.3
40:26.5,9.38
45:25.8,8.8
50:27.3,11.1
55:26.6,10.35
00:27.0,11.2
05:25.5,10.75
10:23.9,11.25
15:24.6,11.45
20:24.0,10.9
25:24.3,9.5
30:23.9,8.82
35:23.3,10.13
40:21.7,8.3
45:21.0,9.45
50:20.3,8.07
55:19.6,7.65
00:19.0,7
05:18.2,7.75
10:16.8,8.35
15:15.4,8.63
20:14.9,8.95
25:14.3,9.93
30:13.6,9.35
35:12.1,10.6
40:11.4,9.2
45:10.7,9.43
50:10.3,8.68
55:09.6,9.63
00:08.8,8.63
05:08.2,7.97
10:06.1,8.32
17:40.9,7.7
22:40.4,7.95
27:38.9,8.93
32:38.6,8.8
37:36.3,9.23
42:35.6,9.82
47:34.9,9.2
52:34.1,9.3
57:33.3,8.15
02:32.7,8.48
07:32.1,8.05
12:31.6,8.13
17:32.0,8.3
22:31.5,10.27
27:31.0,9.5
32:31.4,8.9
37:30.7,8.7
42:29.9,8.13
47:29.1,9.27
52:28.4,7.37
57:27.9,9.23
02:27.0,8.35
07:25.6,7.72
12:24.7,7.7
17:24.0,8.05
22:23.7,9.27
27:23.0,7.87
32:22.3,7.72
37:21.1,84
42:20.4,15.5
47:19.7,13.48
52:18.9,9.8
57:18.2,10.65
02:17.5,10.32
07:16.1,8.98
12:14.8,11.43
17:14.0,9.3
22:12.5,13.75
27:11.8,8.23
32:10.7,6.82
37:09.1,7.15
42:08.4,8.85
47:06.8,7.4
52:06.2,6.95
57:05.5,7.72
02:04.7,6.97
07:04.1,6.5
12:03.3,7.28
17:02.6,7.05
22:01.9,7.1
27:01.2,7.25
32:00.5,6.75
36:59.8,7.5
41:59.0,6.62
46:58.2,6.53
51:57.4,6.7
56:59.4,6.53
01:58.6,7.18
06:57.9,6.82
11:57.2,7.68
16:56.4,6.75
21:56.1,6.15
26:55.3,6.57
31:54.5,6.85
36:53.7,6.12
41:53.9,6.57
46:52.4,6.55
51:51.7,7.28
56:50.1,7.15
01:49.3,7.15
06:48.5,6.93
11:47.8,7.82
16:47.0,7
21:46.3,6.45
26:45.6,9.3
31:44.8,8.43
36:44.1,10.7
41:43.4,9.7
46:42.7,8.85
51:42.0,9.07
56:41.8,8.77
01:46.0,11.52
09:37.0,12.13
14:37.9,8.75
19:38.5,7.43
24:39.8,7.37
29:39.5,7.45
34:38.8,8.15
39:38.4,8.8
44:37.6,7.32
49:36.9,7.37
54:36.2,6.4
59:36.5,6.15
04:35.0,10.68
09:33.5,11.32
14:37.0,71.82
19:38.2,18.92
24:38.4,24.75
29:39.6,10.15
34:39.6,9.95
42:26.2,6.35
47:26.4,8.25
52:26.7,7.65
03:06.9,6.45
08:06.7,7.85
13:07.2,6.68
18:07.3,5.4
23:07.3,6.47
28:05.9,6.25
33:05.8,6.2
38:05.7,6.35
43:06.3,8.48
48:06.1,7.85
53:06.1,7.45
58:05.4,11.4
03:04.7,8.65
08:05.5,14.6
13:08.5,5.85
18:08.4,40.12
23:08.3,5
28:09.4,5.5
33:09.8,7.53
38:10.0,6.03
43:09.7,10.32
48:09.1,14.15
53:10.5,10.2
58:10.5,32.1
03:10.4,7.28
08:09.0,8.07
13:16.9,13.23
18:16.2,13.82
23:18.4,4.53
28:39.4,6.32
33:38.9,3.25
38:38.4,4.37
43:38.7,3.47
48:38.0,4.47
53:38.4,4.4
58:37.9,5.4
03:37.2,7.1
08:36.5,4.4
13:37.3,3.7
18:36.7,3.42
23:36.2,3.45
28:36.1,3.4
33:36.7,3.6
38:35.9,3.65
43:37.0,3.7
48:44.3,2.87
53:52.4,4.15
58:51.7,4.2
03:52.2,4.68
08:56.4,3.78
13:57.5,4.65
18:58.1,5.32
24:02.5,4.5
29:04.1,4.62
34:06.9,4.2
39:24.3,9.02
44:23.8,3.85
49:23.3,6.87
54:22.6,5.28
59:22.9,4.32
04:22.7,6.18
12:09.6,4.97
17:09.6,4.68
22:24.4,5.65
27:25.7,3.47
32:26.7,4.03
37:27.7,4.5
42:39.0,3.4
47:40.4,8.57
52:40.4,10.68
57:40.1,7.18
02:40.8,7.25
07:40.4,6.65
12:41.2,5.4
17:40.6,5.9
22:40.3,4.37
27:43.5,7.72
32:44.3,20.98
37:46.4,55.75
42:46.1,6.75
47:47.1,7.87
52:54.9,12.93
57:55.6,14.57
02:56.0,17.05
07:56.1,22.1
12:58.6,5.7
18:01.6,13.3
23:01.9,69.03
28:13.6,6.05
35:55.8,5.87
40:55.3,7.6
45:54.5,6.15
50:53.7,5.25
55:53.0,5.25
00:52.3,5.7
11:28.9,5.93
16:28.1,4.62
21:27.4,5.45
26:26.6,6.45
31:25.9,6.3
36:26.2,6.2
41:25.5,5.85
46:24.7,5.6
51:24.0,6.32
56:23.2,5.3
01:22.4,5.87
06:21.6,5.12
11:20.9,5.8
16:20.2,4.75
21:19.5,5.87
26:18.7,5.45
31:17.9,6.87
36:17.1,5.95
41:16.5,5.87
46:16.8,9.13
51:16.0,6.22
56:15.4,6.03
01:14.8,5.8
06:14.1,4.4
17:02.1,5.32
22:00.7,10.95
27:00.1,6.75
31:58.6,12.45
36:57.8,8.27
41:57.3,6.72
46:56.6,15.68
51:56.8,10.8
56:56.1,8.25
01:55.3,6.65
06:54.6,8.77
11:53.1,8.6
16:52.5,9.3
21:51.9,8.52
26:51.4,6.72
31:50.1,13.43
36:52.6,7.78
41:51.9,7.93
46:53.1,8.77
51:52.5,8.05
56:52.6,8.13
01:51.9,9.5
06:51.7,8.88
11:52.2,9.4
16:51.5,8.32
21:51.9,8.38
26:51.3,9.57
31:51.4,9.93
36:50.8,7.65
41:50.1,7.32
46:50.4,8.48
51:49.0,13.25
56:59.8,8.73
01:58.3,8.13
06:57.6,7.75
11:58.0,6.8
16:57.5,7.2
21:56.8,7.47
26:56.1,7.18
31:55.4,7.15
36:54.7,8
41:54.0,8.3
46:53.2,7.25
51:52.5,7
56:52.1,6.9
01:51.4,6.95
06:51.8,7.18
11:50.4,6.62
16:49.2,7.1
21:49.1,7.6
26:48.4,7.72
31:47.2,7.53
36:46.4,8.3
41:44.9,8.85
46:44.7,8.4
51:44.8,8
56:44.2,8.57
01:43.5,7.57
06:42.1,7.32
11:41.4,7.85
16:52.3,8.75
21:58.2,8.25
27:01.7,8
32:01.8,8.63
37:05.4,8.2
42:06.0,8.07
47:05.2,8.5
52:03.9,7.93
57:05.8,8
02:09.5,7.37
07:15.9,8.9
12:16.4,7.43
17:14.4,8.02
22:17.2,7.2
27:18.1,7.18
32:17.4,8.02
37:18.4,6.87
42:23.1,7.8
47:24.2,7.78
52:24.3,6.7
57:23.8,7.18
02:23.1,7.8
07:23.8,6.95
12:23.6,6.55
17:22.1,6.62
22:26.6,6.53
27:25.5,6.18
32:23.9,6.68
37:24.0,6.68
42:23.2,5.95
47:22.4,6.18
52:21.7,5.95
57:20.9,6.68
02:20.5,6.1
07:19.8,5.47
12:19.0,6.87
17:18.3,6.43
22:17.5,6.4
27:16.7,6.6
32:15.9,7.37
37:15.2,6.82
42:14.4,6.43
47:13.9,5.9
52:13.1,6.2
57:12.4,6.12
02:11.6,6.5
07:10.9,6.32
12:08.5,7.22
17:07.7,6.78
22:07.0,6.55
27:06.2,6.6
32:05.5,6.5
37:04.7,6.82
42:04.2,6.3
47:03.4,6.55
52:02.6,8
57:01.8,6.8
02:01.1,6.9
07:00.3,6.47
11:59.5,7.82
16:58.8,10.13
21:58.0,8.48
26:57.2,7.25
31:56.8,8.35
36:56.4,8.18
41:55.7,10
46:55.3,10.38
51:54.7,10
56:54.0,8.3
01:53.3,10.1
06:53.8,8.13
11:53.1,8.27
16:52.6,9.68
21:52.0,10.18
26:51.3,9.23
31:50.6,10.25
36:50.1,11.4
41:49.4,9.9
46:48.7,11.75
51:48.0,12.02
56:47.5,10.98
01:46.8,12.45
06:45.3,10
11:44.0,10.48
16:43.4,11.1
21:42.6,9.07
26:41.8,9.3
31:42.1,9.2
36:41.4,9.88
41:40.9,8.77
46:40.2,8.4
51:39.4,9.02
56:38.8,8.55
01:38.0,7.9
06:37.2,7.8
11:36.5,7.45
16:35.7,7.45
21:34.9,5.8
26:33.6,7.35
31:32.8,7.62
36:32.0,7.43
41:31.5,7.6
46:30.7,8.55
51:30.0,6.82
56:29.2,6.7
01:29.5,5.72
06:28.9,6.03
11:28.3,6.28
16:27.8,6.32
21:27.4,6.12
26:26.6,6.43
31:25.9,7.18
36:23.7,6.57
41:23.1,5.7
46:22.5,6.03
51:21.7,5.97
56:21.1,5.95
01:20.3,5.75
06:19.6,6.32
11:19.0,5.28
16:18.2,6.82
21:17.4,7.87
26:16.7,6.12
31:16.0,5.72
36:15.2,6.65
41:14.5,6.65
46:13.8,22.75
51:13.2,7.37
56:12.6,7.22
01:11.9,6.62
06:11.1,13.23
11:10.4,7.3
16:10.9,7.68
21:10.3,7.82
26:09.6,8.38
31:09.0,10.52
36:09.3,7.43
41:08.7,7.85
46:08.0,7.85
51:07.4,8.98
56:06.6,8.45
01:06.1,8.18
06:05.4,8.77
11:04.8,9.55
16:05.1,9.43
21:04.4,8.32
26:03.6,10.48
31:02.9,10.48
36:02.2,7.97
41:01.5,10.93
46:00.8,8.55
51:00.0,11.68
55:59.2,9.68
00:59.5,8.05
05:58.7,8.98
10:58.1,8.52
15:57.4,7.12
20:56.7,9.82
25:56.0,8.6
30:55.3,6.9
35:54.6,8.75
40:52.4,7.9
45:50.4,8.65
50:49.9,7.75
55:49.2,6.47
00:49.7,7.62
05:55.7,6.12
10:54.5,11.3
15:53.7,7.93
20:52.9,7.43
25:52.2,12.57
30:50.1,19.9
35:47.8,19.42
40:47.1,9.57
45:44.8,7.7
50:42.8,7.18
55:40.5,7.57
00:39.7,9.93
05:39.1,7.45
10:37.5,6.82
15:36.8,8.3
20:34.7,10.27
25:33.9,24.95
30:33.2,14.8
35:32.5,21.05
40:31.1,7.68
45:30.4,6.2
50:29.0,8.07
55:26.8,5.5
00:26.1,12
05:24.6,12.77
10:23.9,7.53
15:22.4,6.05
20:20.9,8.7
25:20.2,5
30:18.8,33.08
35:16.7,11.95
40:15.2,17.3
45:14.5,7.35
50:13.7,5.8
55:17.7,10.45
00:15.3,9.63
05:13.8,9.5
10:12.3,7.4
15:15.5,8.43
20:14.9,10.95
25:18.8,7.57
30:17.5,6.45
35:16.0,5.68
40:20.8,13.13
45:18.6,27.87
50:17.2,7.3
55:15.8,7.35
00:14.5,7.15
05:13.1,11.98
10:12.4,6.07
15:11.7,20
20:10.9,16.42
25:10.2,11.85
30:09.4,14
35:08.6,14.5
40:07.9,8.27
45:05.6,8.88
50:04.9,15.1
55:04.1,12.8
00:03.6,16.42
05:03.1,13.55
10:00.8,11.8
15:00.3,17.52
19:59.6,10.75
24:58.8,26.62
29:59.3,21.58
34:58.6,19.08
39:57.2,16.85
44:55.8,34.42
49:55.3,11.7
54:54.7,18.02
59:53.2,13.7
04:51.7,13.4
09:51.7,12.02
14:52.4,15.13
19:52.8,15.75
24:53.2,16.25
29:52.7,47.2
34:52.2,30.73
40:03.6,19.52
45:04.2,16.1
50:03.6,19.35
55:03.4,10.48
00:03.0,9.77
05:02.4,10
10:02.1,9.85
15:01.7,13.65
20:01.0,10.43
25:00.3,15.6
29:59.7,25.73
34:59.1,17.27
39:58.4,11.35
44:58.4,11.93
49:57.9,13
54:57.9,8.73
59:57.9,14.32
04:56.8,10.48
09:58.0,9.32
14:58.6,10.68
19:58.3,9.65
24:57.6,8.8
29:57.0,9.52
34:56.3,8.75
39:56.6,10.02
44:55.4,9.15
49:55.5,8.65
54:54.7,9.75
59:54.6,10.45
04:54.4,11.38
09:55.0,10.32
14:54.5,8.48
19:54.2,7.95
24:53.7,7.9
29:53.8,8.1
34:53.6,11.55
39:53.9,11.43
44:54.4,8.77
49:54.4,8.45
54:54.6,9.8
59:53.2,9.32
04:52.5,8.25
09:51.7,8.8
14:51.0,8.25
19:50.3,7.18
24:49.5,7.82
29:48.9,8.05
34:48.2,7.18
39:46.9,7.55
44:45.4,7.7
49:44.7,6.82
54:43.2,6.57
59:41.8,6.68
04:41.1,7.12
09:40.5,7.72
14:39.8,7.18
19:39.0,8
24:37.5,8.05
29:38.1,7.07
34:37.6,7.25
39:37.0,8.35
44:36.3,7.75
49:35.6,7.37
54:34.9,7.1
59:34.5,7.5
04:33.7,7.03
09:38.6,7.2
15:00.1,7.75
20:08.4,7.2
25:07.7,7.25
30:08.2,8.2
35:08.9,7.1
40:08.4,7.62
45:07.8,7.37
50:07.2,7.78
55:06.5,7.3
00:05.8,7.78
05:05.3,7.9
10:09.8,7.9
15:09.4,8.63
20:08.7,7.97
25:08.3,8.7
30:07.7,9.2
35:07.1,9.05
40:06.5,9.4
45:05.8,8.88
50:05.1,8.68
55:04.7,9.38
00:04.2,9.68
05:04.6,9.63
10:04.1,8.8
15:03.5,9.2
20:03.1,9.77
25:02.6,9.18
30:02.2,8.55
35:01.4,8.7
40:00.9,8.18
45:00.3,8.73
49:59.8,9.05
54:59.1,8.6
59:58.5,9.02
04:57.8,8.02
09:56.5,8.68
14:55.1,8.25
19:53.7,9.5
24:53.0,9.82
29:52.3,10.75
34:51.6,10.4
39:51.0,18.37
44:49.7,10.88
49:49.1,9.15
54:48.6,9.6
59:48.0,8.93
04:46.6,10.45
09:45.9,8.55
14:45.3,8.95
19:44.5,9.8
24:44.7,8.9
29:44.0,9.38
34:43.5,11.25
39:42.8,10.25
44:42.2,11.3
49:41.5,11.48
57:33.4,11.98
02:32.5,11.85
07:31.8,10.15
12:31.2,8.4
17:30.5,8.7
22:29.9,8.77
27:29.3,8.85
32:28.6,8.95
37:27.9,8.5
42:27.2,9.45
47:27.6,9.63
52:27.3,10.52
57:26.7,9.15
02:26.1,8.35
07:25.4,7.85
12:25.9,8.7
17:25.4,8.02
22:24.6,8.93
27:23.9,8.02
32:23.2,9.38
37:22.7,8.65
42:22.2,8.18
47:21.5,9.9
52:21.0,8.2
57:20.3,9.57
02:19.8,8.55
07:19.1,9.35
12:18.5,9.3
17:17.1,10.93
22:16.8,9.48
27:16.2,7.55
32:15.6,9.55
37:15.1,8.63
42:14.4,11.02
47:13.7,10.82
52:13.1,10.32
57:12.4,9.82
02:11.7,14.02
07:11.1,16.98
12:10.4,12.35
17:09.8,12.45
22:09.1,13.73
27:08.5,12.63
32:07.8,15.65
37:08.2,13.57
42:08.1,13.2
47:07.5,14.75
52:07.0,11.07
57:06.4,12.82
02:05.7,12
07:05.1,12.13
12:04.9,12
17:04.2,12.7
22:03.6,10.85
27:02.9,11.73
32:02.1,11.77
37:00.9,12.57
42:00.6,12.73
47:00.1,10.88
52:00.1,11
56:58.6,10.6
01:57.2,10.32
06:54.9,10.95
11:54.2,11.07
16:52.9,11.38
21:59.6,12.5
26:59.1,12.4
31:58.6,11.65
36:58.0,13.73
42:02.9,13.32
47:07.5,13.73
52:06.8,12.3
57:07.0,12.7
02:06.7,12.48
07:06.2,11.85
12:04.0,13.88
17:01.7,11.73
22:00.2,13.4
26:59.5,13.8
31:58.7,12.95
36:58.1,11.93
41:57.4,11.9
46:56.7,11.18
51:55.2,10.95
56:53.1,10.38
01:52.4,11.35
06:51.8,11
11:51.2,11.05
16:51.4,9
21:50.8,10.52
26:50.1,11.63
31:49.5,10.45
36:48.8,8.5
41:48.1,10.45
46:47.3,9.1
51:46.7,8.6
56:46.0,9.15
01:46.3,8.73
06:49.2,10.65
11:48.8,8.77
16:48.1,9.15
21:47.4,9.82
26:46.7,8.65
31:46.0,7.85
36:45.5,10.93
41:44.8,9.23
46:44.1,8.07
51:43.4,8.23
56:42.6,7.82
01:41.9,9.65
06:41.1,7.8
11:40.5,7.68
16:39.9,7.55
21:39.2,7.43
26:38.5,12.5
31:36.3,9.85
36:35.7,7.43
41:34.9,8.02
46:35.3,7.15
51:34.7,7.25
56:33.2,8.1
01:31.7,8.55
06:31.0,7.57
11:29.1,8.45
16:28.5,10.95
21:27.9,9.3
26:27.1,8.73
31:26.4,9.48
36:24.9,7.5
41:23.4,8.07
46:22.1,8.52
51:21.3,9.93
56:19.0,10.73
01:18.5,8.85
06:17.9,14.63
11:17.2,13.85
16:16.5,14.02
21:15.8,12.8
26:15.1,10.73
31:14.3,10.52
36:14.5,9.65
41:13.9,11.1
46:14.1,13.15
51:13.5,11.8
56:12.8,9.27
01:12.1,8.85
06:11.3,8.57
11:10.6,7.72
16:09.9,18.2
21:09.5,12.35
26:08.1,11.93
31:05.8,10.55
36:04.5,9.98
41:05.0,9.13
46:03.3,10.4
51:01.3,9.55
56:00.9,10.27
01:00.3,13.85
05:59.6,16
10:58.8,12
15:58.6,9.95
45:01.5,11.35
50:01.8,9.27
55:03.4,9.43
00:03.3,9.68
05:02.7,9.9
10:02.2,10.3
15:01.5,8.7
20:01.0,8.98
24:59.8,10.4
29:59.2,10.1
34:58.4,9.52
39:57.6,9.73
44:57.0,10.1
49:56.4,9.6
54:54.8,9.48
59:54.1,9.93
04:53.4,10.1
09:52.8,10.43
14:52.1,11.4
19:51.3,12.55
24:50.7,8.45
29:49.9,9.5
34:49.2,9.98
39:48.4,9.82
44:49.2,9.43
49:48.4,9.27
54:47.8,9.48
59:46.9,9.7
04:46.2,10.15
09:45.5,10.07
14:44.7,10.6
19:44.2,10.63
24:43.4,10.27
29:42.7,10.15
34:42.1,9.23
39:41.4,9.5
44:40.1,9.4
49:39.3,9.85
54:38.5,9.63
59:37.4,9.1
04:38.2,8.8
09:40.1,9.55
14:40.1,10.05
19:39.8,10.02
24:41.9,9.73
29:43.1,10.52
34:43.3,11.2
39:43.7,9.57
44:43.2,9.9
49:42.9,9.93
54:42.6,9.82
59:42.8,9.63
04:43.2,9.45
09:42.5,9
14:41.8,9.6
19:40.3,9.23
24:38.8,8.85
29:37.2,9
34:36.8,9.57
39:35.3,8.5
44:34.6,9.75
49:33.7,8.65
54:32.6,9.13
59:32.0,8.98
04:30.6,8.8
09:30.2,9.1
14:29.4,9.27
19:27.9,9.55
24:27.3,8.77
29:26.5,8.68
34:24.9,9.6
39:24.1,9.48
44:23.5,9.38
49:22.7,8.93
54:21.9,9.05
59:21.2,9.25
04:20.4,10.02
09:19.6,9.4
14:18.8,9.63
19:18.1,8.88
24:17.5,9.6
29:16.8,9.23
34:16.0,9.98
39:15.3,9.68
44:14.5,10.7
49:14.0,9.45
54:14.2,10.65
59:13.5,10.6
04:12.7,9.77
09:11.9,9.48
14:11.1,10
19:10.4,9.73
24:10.3,8.93
29:09.5,8.77
34:08.8,9.43
39:08.0,9.23
44:07.3,9.05
49:06.6,8.3
54:06.0,9.27
59:05.2,9.9
04:04.8,9.18
09:04.2,8.93
14:04.7,8.82
19:04.6,8.38
24:05.8,9
29:05.1,8.73
34:04.4,8.4
39:04.0,9.23
44:03.4,10.63
49:02.6,8.65
54:01.8,8.2
59:01.1,8.27
04:00.3,8.6
08:59.6,8.85
13:59.0,8.23
18:58.6,8.68
23:57.8,8.7
28:57.1,8.95
33:56.4,9.55
38:55.6,9.77
43:55.1,9.48
48:54.3,10.8
53:53.7,10.73
58:53.8,10.75
03:54.1,10.73
08:53.3,10.65
13:52.6,8.77
18:51.1,9.9
23:50.3,9.48
28:49.6,8.98
33:49.7,9.4
38:49.1,10.1
43:48.4,10.65
48:47.8,10.35
53:47.1,11.85
58:46.4,11.88
03:45.7,10.23
08:44.2,10
13:45.3,9.9
18:45.7,11.45
24:09.2,9.82
29:08.4,9.93
34:08.8,9.77
39:09.2,8.85
44:08.6,7.78
49:07.9,8.18
54:07.2,8.45
59:06.4,8.15
04:05.6,8.32
09:05.9,8.4
14:05.2,7.85
19:04.6,8.15
24:03.9,7.93
29:03.3,7.78
34:02.6,7.93
41:44.3,8.13
46:43.7,7.75
51:43.3,8.02
56:44.6,8.2
01:43.3,9.05
06:42.0,9.02
11:41.4,8.05
16:40.8,8.68
21:40.9,8.35
26:40.3,8.52
31:39.6,8.8
36:39.2,9.15
41:38.6,8.32
46:38.0,7.65
51:46.7,8.35
56:46.0,8.43
01:45.2,8.55
06:44.7,8.27
11:44.1,8.88
16:43.7,8.6
21:44.1,8.25
26:43.4,8.05
31:42.8,8.98
36:42.1,9.5
41:41.4,8.05
46:41.7,9.3
51:43.9,9.23
56:47.7,8.7
01:59.0,8.1
06:58.8,8.63
11:58.4,9.95
16:58.7,9.2
22:11.8,9.02
27:11.5,8.98
32:13.7,8.3
37:16.9,7.93
42:21.8,9.85
47:21.2,10.5
52:21.8,11.45
57:21.2,14.9
02:20.6,15.5
07:20.8,16.6
12:20.2,16.23
17:19.7,17.75
22:18.9,13.98
27:28.8,12.48
32:27.5,15.82
37:26.3,15.95
42:24.9,11.57
47:24.8,10.55
52:24.1,10
57:23.6,9.32
02:22.8,12.5
07:22.3,11.35
12:21.8,9.82
17:21.2,7.87
22:20.7,7.03
27:20.0,10.07
32:18.7,9.1
37:17.7,11.93
42:17.2,8.5
47:16.6,9.13
52:16.0,11.68
57:16.1,9.5
02:15.5,14
07:13.6,17.77
12:13.1,11.4
17:12.7,10.4
22:13.9,14.35
27:13.1,11.95
32:12.4,15.82
37:11.8,10.93
42:12.1,9.45
47:11.5,8.75
52:10.8,9.05
57:10.2,10.57
02:10.4,12.1
07:09.7,9.35
12:08.9,9.5
17:08.2,10.02
22:07.5,9.4
27:07.0,11.75
32:06.3,13.82
